point_id,point_title,point_source,point_analysis,point_quote_text,point_quote_start,point_quote_end,point_document_id,service_name,cases.case_id,cases.case_classification,cases.case_title,cases.case_description,cases.case_topic,score_rubric,Referenced_Text,Ground_Truth_Score,Company,Classification_Code,Specific_Rubric,Predicted_Score,Predicted_Score_Batch
6546,This service ignores the Do Not Track (DNT) header and tracks users anyway even if they set this header.,https://www.paypal.com/sg/webapps/mpp/ua/privacy-full,Generated through the annotate view,"</p>
<p>Do Not Track (DNT) is an optional browser setting that allows you to express your preferences regarding tracking by advertisers and other third-parties.
&nbsp;We do not respond to DNT signals.</p>",19862.0,20066.0,1284.0,PayPal,233,bad,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.,"Even though the Do Not Track (DNT) header was not implemented perfectly, services should not track users whose browsers send a DNT header.",Trackers,"-1: The service deploys extensive tracking technologies without disclosure, a lawful basis, or any ability for the user to refuse, contrary to Article 5(3) ePrivacy Directive and the consent requirements of the GDPR.
0: Trackers are disclosed and some consent or opt-out is offered, but non-essential tracking is enabled by default or is difficult to refuse.
1: Only strictly necessary trackers are used, or non-essential tracking requires freely given, specific and informed opt-in consent that is as easy to refuse as to give.",Do Not Track (DNT) is an optional browser setting that allows you to express your preferences regarding tracking by advertisers and other third-parties. We do not respond to DNT signals.,-1.0,PayPal,Trackers,"-1: The service deploys extensive tracking technologies without disclosure, a lawful basis, or any ability for the user to refuse, contrary to Article 5(3) ePrivacy Directive and the consent requirements of the GDPR.
0: Trackers are disclosed and some consent or opt-out is offered, but non-essential tracking is enabled by default or is difficult to refuse.
1: Only strictly necessary trackers are used, or non-essential tracking requires freely given, specific and informed opt-in consent that is as easy to refuse as to give.",0,0
21960,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,"Because many of our services won’t function without tracking data, we do not respond to DNT settings.",10617.0,10719.0,158.0,PayPal,233,bad,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.,"Even though the Do Not Track (DNT) header was not implemented perfectly, services should not track users whose browsers send a DNT header.",Trackers,"-1: The service deploys extensive tracking technologies without disclosure, a lawful basis, or any ability for the user to refuse, contrary to Article 5(3) ePrivacy Directive and the consent requirements of the GDPR.
0: Trackers are disclosed and some consent or opt-out is offered, but non-essential tracking is enabled by default or is difficult to refuse.
1: Only strictly necessary trackers are used, or non-essential tracking requires freely given, specific and informed opt-in consent that is as easy to refuse as to give.","Because many of our services won’t function without tracking data, we do not respond to DNT settings.",-1.0,PayPal,Trackers,"-1: The service deploys extensive tracking technologies without disclosure, a lawful basis, or any ability for the user to refuse, contrary to Article 5(3) ePrivacy Directive and the consent requirements of the GDPR.
0: Trackers are disclosed and some consent or opt-out is offered, but non-essential tracking is enabled by default or is difficult to refuse.
1: Only strictly necessary trackers are used, or non-essential tracking requires freely given, specific and informed opt-in consent that is as easy to refuse as to give.",-1,0
11249,"The service may use tracking pixels, web beacons, browser fingerprinting, and/or device fingerprinting on users.",https://www.paypal.com/us/webapps/mpp/ua/cookie-full,Generated through the annotate view,"we or our authorized service providers may use cookies, web beacons, and other similar technologies for storing information to help provide you with a better, faster, and safer experience and for advertising purposes.</p>",278.0,499.0,3089.0,PayPal,323,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting","Tracking technologies (such as web beacons, tracking pixels...) are employed on users and/or the service assigns a unique ID to a browser or device to track its behaviour.",Trackers,"-1: The service deploys extensive tracking technologies without disclosure, a lawful basis, or any ability for the user to refuse, contrary to Article 5(3) ePrivacy Directive and the consent requirements of the GDPR.
0: Trackers are disclosed and some consent or opt-out is offered, but non-essential tracking is enabled by default or is difficult to refuse.
1: Only strictly necessary trackers are used, or non-essential tracking requires freely given, specific and informed opt-in consent that is as easy to refuse as to give.","we or our authorized service providers may use cookies, web beacons, and other similar technologies for storing information to help provide you with a better, faster, and safer experience and for advertising purposes.",-1.0,PayPal,Trackers,"-1: The service deploys extensive tracking technologies without disclosure, a lawful basis, or any ability for the user to refuse, contrary to Article 5(3) ePrivacy Directive and the consent requirements of the GDPR.
0: Trackers are disclosed and some consent or opt-out is offered, but non-essential tracking is enabled by default or is difficult to refuse.
1: Only strictly necessary trackers are used, or non-essential tracking requires freely given, specific and informed opt-in consent that is as easy to refuse as to give.",0,0
10586,"The service may change its terms at any time, but the user will receive notification of the changes.",https://www.paypal.com/us/webapps/mpp/ua/useragreement-full,"PayPal has a dedicated Policy Updates page and will update personal account 21 days in advance, and business accounts 5 days in advance.",If our changes reduce your rights or increase your responsibilities we will post a notice on the Policy Updates page of our website and provide you at least 21 days advance notice for personal accounts and at least 5 days advance notice for business accounts.,3139.0,3398.0,2913.0,PayPal,122,neutral,"The terms may be changed at any time, but you will receive notification of the changes","The Terms may be updated without prior notice, but users will be notified of the changes at the moment they will start applying.",Notice of Changing Terms,"-1: Terms may change without any prior notice to the user, with changes taking effect immediately or continued use being deemed acceptance.
0: Users are notified of changes, but without sufficient lead time or a meaningful opportunity to review the changes and decide before they take effect.
1: Users receive clear, advance notice of changes with a reasonable period to review them and the ability to terminate the contract before the new terms apply.",If our changes reduce your rights or increase your responsibilities we will post a notice on the Policy Updates page of our website and provide you at least 21 days advance notice for personal accounts and at least 5 days advance notice for business accounts.,0.0,PayPal,Notice of Changing Terms,"-1: Terms may change without any prior notice to the user, with changes taking effect immediately or continued use being deemed acceptance.
0: Users are notified of changes, but without sufficient lead time or a meaningful opportunity to review the changes and decide before they take effect.
1: Users receive clear, advance notice of changes with a reasonable period to review them and the ability to terminate the contract before the new terms apply.",1,1
12605,The service informs users that its privacy policy does not apply to third party websites,https://www.paypal.com/us/webapps/mpp/ua/cookie-full,Generated through the annotate view,Third party cookies are covered by the third-parties’ privacy policy.</p>,9537.0,9610.0,3089.0,PayPal,299,neutral,The service informs you that its privacy policy does not apply to third party websites,"The service states that whenever it links to third party websites or applications, its privacy policy does not apply. Those third party websites or applications hosted or operated by other organizations may have their own privacy policies.",Transparency,"-1: The terms and policies are inaccessible, unclear, or not drafted in plain and intelligible language, contrary to the transparency requirement of Article 5 Directive 93/13.
0: Information is provided, but it is incomplete, dense, or difficult to navigate, hindering the user's understanding.
1: The terms and data practices are presented in clear, plain, accessible and easily comprehensible language that supports an informed decision by the user.",Third party cookies are covered by the third-parties’ privacy policy.,0.0,PayPal,Transparency,"-1: The terms and policies are inaccessible, unclear, or not drafted in plain and intelligible language, contrary to the transparency requirement of Article 5 Directive 93/13.
0: Information is provided, but it is incomplete, dense, or difficult to navigate, hindering the user's understanding.
1: The terms and data practices are presented in clear, plain, accessible and easily comprehensible language that supports an informed decision by the user.",1,1
12596,This service requires first-party cookies,https://www.paypal.com/us/webapps/mpp/ua/cookie-full,Generated through the annotate view,First-party cookies are set by the site you are visiting.</li>,3540.0,3602.0,3089.0,PayPal,126,neutral,First-party cookies are used,First-party cookies only belong to the domain of the service and not a third party.,Trackers,"-1: The service deploys extensive tracking technologies without disclosure, a lawful basis, or any ability for the user to refuse, contrary to Article 5(3) ePrivacy Directive and the consent requirements of the GDPR.
0: Trackers are disclosed and some consent or opt-out is offered, but non-essential tracking is enabled by default or is difficult to refuse.
1: Only strictly necessary trackers are used, or non-essential tracking requires freely given, specific and informed opt-in consent that is as easy to refuse as to give.",First-party cookies are set by the site you are visiting.,0.0,PayPal,Trackers,"-1: The service deploys extensive tracking technologies without disclosure, a lawful basis, or any ability for the user to refuse, contrary to Article 5(3) ePrivacy Directive and the consent requirements of the GDPR.
0: Trackers are disclosed and some consent or opt-out is offered, but non-essential tracking is enabled by default or is difficult to refuse.
1: Only strictly necessary trackers are used, or non-essential tracking requires freely given, specific and informed opt-in consent that is as easy to refuse as to give.",0,1
12604,Third parties used by the service are bound by confidentiality obligations,https://www.paypal.com/us/webapps/mpp/ua/cookie-full,Generated through the annotate view,"We do not permit any of these service providers to collect any of your personal information on our sites or in our services, applications, or tools for their own purposes.
These service providers are subject to confidentiality agreements with us and other legal restrictions on their use or collection of any personal information.",9206.0,9536.0,3089.0,PayPal,210,good,Third parties used by the service are bound by confidentiality obligations,The Third Parties accessing your personal information must keep it confidential and only use it for limited purposes.,Third Parties,"-1: Personal data is shared with, or sold to, third parties without disclosure, a lawful basis, or any user control over the sharing.
0: Third-party sharing is disclosed and limited to stated purposes (for instance, processors acting on the company's behalf), but the user retains limited control over it.
1: Third-party sharing is minimal, transparent, purpose-bound and subject to the user's control or consent, with no sale of personal data.","We do not permit any of these service providers to collect any of your personal information on our sites or in our services, applications, or tools for their own purposes. These service providers are subject to confidentiality agreements with us and other legal restrictions on their use or collection of any personal information.",1.0,PayPal,Third Parties,"-1: Personal data is shared with, or sold to, third parties without disclosure, a lawful basis, or any user control over the sharing.
0: Third-party sharing is disclosed and limited to stated purposes (for instance, processors acting on the company's behalf), but the user retains limited control over it.
1: Third-party sharing is minimal, transparent, purpose-bound and subject to the user's control or consent, with no sale of personal data.",0,0
12611,You can limit how your information is used by third-parties and the service,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,"Understanding your choices</strong>
<p>You can control how personal data is collected or shared, as well as how we communicate with you.
Here are some of the ways you can customize your choices.</p>
<p>
<strong>Choose how we collect personal data</strong>
</p>
<p>You may choose to limit the personal data you provide when our apps or services request it.",3804.0,4159.0,158.0,PayPal,338,good,You can limit how your information is used by third-parties and the service,Usually it's related to the right to object to data processing or restrict it under the GDPR. Users may be able to refuse the use of their data for marketing purposes for instance.,User Choice,"-1: The user is offered no meaningful choices: data use, settings and features are imposed by default with no ability to opt out.
0: Some choices or opt-outs are provided, but they are limited, defaulted against the user's interest, or difficult to exercise.
1: The user is given meaningful, granular and easily exercisable choices over how their data is used and how the service is configured.","Understanding your choices You can control how personal data is collected or shared, as well as how we communicate with you. Here are some of the ways you can customize your choices. Choose how we collect personal data You may choose to limit the personal data you provide when our apps or services request it.",1.0,PayPal,User Choice,"-1: The user is offered no meaningful choices: data use, settings and features are imposed by default with no ability to opt out.
0: Some choices or opt-outs are provided, but they are limited, defaulted against the user's interest, or difficult to exercise.
1: The user is given meaningful, granular and easily exercisable choices over how their data is used and how the service is configured.",1,1
12628,The service uses social media cookies/pixels,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,"<li>Third parties that you asked us to connect with, such as other financial or social media apps.",14257.0,14355.0,158.0,PayPal,307,bad, You are being tracked via social media cookies/pixels,These types of cookies/pixels send information to social media sites when you interact with the service.,Trackers,"-1: The service deploys extensive tracking technologies without disclosure, a lawful basis, or any ability for the user to refuse, contrary to Article 5(3) ePrivacy Directive and the consent requirements of the GDPR.
0: Trackers are disclosed and some consent or opt-out is offered, but non-essential tracking is enabled by default or is difficult to refuse.
1: Only strictly necessary trackers are used, or non-essential tracking requires freely given, specific and informed opt-in consent that is as easy to refuse as to give.","Third parties that you asked us to connect with, such as other financial or social media apps.",-1.0,PayPal,Trackers,"-1: The service deploys extensive tracking technologies without disclosure, a lawful basis, or any ability for the user to refuse, contrary to Article 5(3) ePrivacy Directive and the consent requirements of the GDPR.
0: Trackers are disclosed and some consent or opt-out is offered, but non-essential tracking is enabled by default or is difficult to refuse.
1: Only strictly necessary trackers are used, or non-essential tracking requires freely given, specific and informed opt-in consent that is as easy to refuse as to give.",0,1
12623,Blocking first party cookies may limit your ability to use the service,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,"You can disable or decline some cookies for our sites and services.
But, since some parts of our service rely on cookies to work, those services could become difficult or impossible to use",10272.0,10460.0,158.0,PayPal,375,neutral,Blocking first party cookies may limit your ability to use the service,"Most browsers allow users to set preferences related to cookies storage. You may choose to block all cookies (including first-party cookies), but it may impact your use of this service and you may not be able to access some or any of the features provided.",Trackers,"-1: The service deploys extensive tracking technologies without disclosure, a lawful basis, or any ability for the user to refuse, contrary to Article 5(3) ePrivacy Directive and the consent requirements of the GDPR.
0: Trackers are disclosed and some consent or opt-out is offered, but non-essential tracking is enabled by default or is difficult to refuse.
1: Only strictly necessary trackers are used, or non-essential tracking requires freely given, specific and informed opt-in consent that is as easy to refuse as to give.","You can disable or decline some cookies for our sites and services. But, since some parts of our service rely on cookies to work, those services could become difficult or impossible to use",0.0,PayPal,Trackers,"-1: The service deploys extensive tracking technologies without disclosure, a lawful basis, or any ability for the user to refuse, contrary to Article 5(3) ePrivacy Directive and the consent requirements of the GDPR.
0: Trackers are disclosed and some consent or opt-out is offered, but non-essential tracking is enabled by default or is difficult to refuse.
1: Only strictly necessary trackers are used, or non-essential tracking requires freely given, specific and informed opt-in consent that is as easy to refuse as to give.",0,0
6543,Blocking cookies may limit your ability to use the service,https://www.paypal.com/sg/webapps/mpp/ua/privacy-full,Generated through the annotate view,"Certain aspects and features of our Services and Sites are only available through the use of Cookies, so if you choose to disable or decline Cookies, your use of the Sites and Services may be limited or not possible.",19646.0,19862.0,1284.0,PayPal,375,neutral,Blocking first party cookies may limit your ability to use the service,"Most browsers allow users to set preferences related to cookies storage. You may choose to block all cookies (including first-party cookies), but it may impact your use of this service and you may not be able to access some or any of the features provided.",Trackers,"-1: The service deploys extensive tracking technologies without disclosure, a lawful basis, or any ability for the user to refuse, contrary to Article 5(3) ePrivacy Directive and the consent requirements of the GDPR.
0: Trackers are disclosed and some consent or opt-out is offered, but non-essential tracking is enabled by default or is difficult to refuse.
1: Only strictly necessary trackers are used, or non-essential tracking requires freely given, specific and informed opt-in consent that is as easy to refuse as to give.","Certain aspects and features of our Services and Sites are only available through the use of Cookies, so if you choose to disable or decline Cookies, your use of the Sites and Services may be limited or not possible.",0.0,PayPal,Trackers,"-1: The service deploys extensive tracking technologies without disclosure, a lawful basis, or any ability for the user to refuse, contrary to Article 5(3) ePrivacy Directive and the consent requirements of the GDPR.
0: Trackers are disclosed and some consent or opt-out is offered, but non-essential tracking is enabled by default or is difficult to refuse.
1: Only strictly necessary trackers are used, or non-essential tracking requires freely given, specific and informed opt-in consent that is as easy to refuse as to give.",0,0
12645,The service provides information about how they intend to use your personal data,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,"WHAT DOES PAYPAL DO WITH YOUR PERSONAL INFORMATION?</strong>
</p>
<p>
<strong>Why?",17330.0,17412.0,158.0,PayPal,227,good,Information is provided about how your personal data is used,"The Privacy Policy explains the purposes for which data is collected and the way it is processed, used and shared.",Transparency,"-1: The terms and policies are inaccessible, unclear, or not drafted in plain and intelligible language, contrary to the transparency requirement of Article 5 Directive 93/13.
0: Information is provided, but it is incomplete, dense, or difficult to navigate, hindering the user's understanding.
1: The terms and data practices are presented in clear, plain, accessible and easily comprehensible language that supports an informed decision by the user.",WHAT DOES PAYPAL DO WITH YOUR PERSONAL INFORMATION? Why?,1.0,PayPal,Transparency,"-1: The terms and policies are inaccessible, unclear, or not drafted in plain and intelligible language, contrary to the transparency requirement of Article 5 Directive 93/13.
0: Information is provided, but it is incomplete, dense, or difficult to navigate, hindering the user's understanding.
1: The terms and data practices are presented in clear, plain, accessible and easily comprehensible language that supports an informed decision by the user.",1,1
12616,This service collects your IP address for location use,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,"IP address</li>
<li>Information collected from cookies or other tracking technologies",7397.0,7482.0,158.0,PayPal,399,neutral,"Your IP address is collected, which can be used to view your approximate location",,Types of Information Collected,"-1: The categories of information collected are not disclosed, or collection is open-ended and excessive relative to what the service requires.
0: The categories of information collected are disclosed but only broadly or vaguely, or collection exceeds what is necessary for the service.
1: The categories of information collected are clearly and specifically disclosed and limited to what is necessary to provide the service.",IP address Information collected from cookies or other tracking technologies,0.0,PayPal,Types of Information Collected,"-1: The categories of information collected are not disclosed, or collection is open-ended and excessive relative to what the service requires.
0: The categories of information collected are disclosed but only broadly or vaguely, or collection exceeds what is necessary for the service.
1: The categories of information collected are clearly and specifically disclosed and limited to what is necessary to provide the service.",1,1
12613,You can opt out of promotional communications,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,"<p>You can click the unsubscribe link in a marketing email, opt out of a text message by replying “STOP,” or turn off notifications on your device.
You can also change your account’s notification settings or the notification preferences on your device.",5862.0,6114.0,158.0,PayPal,223,good,You can opt out of promotional communications,You can update your account preferences and/or easily unsubscribe of email/sms lists to stop receiving promotional communications.,User Choice,"-1: The user is offered no meaningful choices: data use, settings and features are imposed by default with no ability to opt out.
0: Some choices or opt-outs are provided, but they are limited, defaulted against the user's interest, or difficult to exercise.
1: The user is given meaningful, granular and easily exercisable choices over how their data is used and how the service is configured.","You can click the unsubscribe link in a marketing email, opt out of a text message by replying “STOP,” or turn off notifications on your device. You can also change your account’s notification settings or the notification preferences on your device.",1.0,PayPal,User Choice,"-1: The user is offered no meaningful choices: data use, settings and features are imposed by default with no ability to opt out.
0: Some choices or opt-outs are provided, but they are limited, defaulted against the user's interest, or difficult to exercise.
1: The user is given meaningful, granular and easily exercisable choices over how their data is used and how the service is configured.",1,1
12625,This service can share your personal information to third parties ,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,"However, we may share personal data across our services and with other members of the PayPal corporate family.
Sometimes we share the personal data we collect with third parties to help us provide services, protect our customers from risk and fraud, market our products, and comply with legal obligations.</p>",12977.0,13286.0,158.0,PayPal,166,bad,This service shares your personal data with third parties that are not essential to its operation,Your personal data is or may be given to third parties nonessential to the service’s operation. This could be a business partner that receives your data to provide targeted advertisements.,Third Parties,"-1: Personal data is shared with, or sold to, third parties without disclosure, a lawful basis, or any user control over the sharing.
0: Third-party sharing is disclosed and limited to stated purposes (for instance, processors acting on the company's behalf), but the user retains limited control over it.
1: Third-party sharing is minimal, transparent, purpose-bound and subject to the user's control or consent, with no sale of personal data.","However, we may share personal data across our services and with other members of the PayPal corporate family. Sometimes we share the personal data we collect with third parties to help us provide services, protect our customers from risk and fraud, market our products, and comply with legal obligations.",-1.0,PayPal,Third Parties,"-1: Personal data is shared with, or sold to, third parties without disclosure, a lawful basis, or any user control over the sharing.
0: Third-party sharing is disclosed and limited to stated purposes (for instance, processors acting on the company's behalf), but the user retains limited control over it.
1: Third-party sharing is minimal, transparent, purpose-bound and subject to the user's control or consent, with no sale of personal data.",0,0
12653,The service provides information about how they collect personal data,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,"How does PayPal collect my personal information?</strong>
</p>
<p>We collect your personal information, for example, when you</p>
<ul>
<li>open an account or provide account information</li>
<li>use your credit or debit card or give us your contact information</li>
<li>use your PayPal and/or Xoom account to send or receive funds</li>
</ul>
<p>We also collect your personal information from others, such as credit bureaus, affiliates, or other companies.</p>",20293.0,20752.0,158.0,PayPal,297,good,Information is provided about how they collect personal data,The service details situations in which they collect personal information or means by which they do.,Transparency,"-1: The terms and policies are inaccessible, unclear, or not drafted in plain and intelligible language, contrary to the transparency requirement of Article 5 Directive 93/13.
0: Information is provided, but it is incomplete, dense, or difficult to navigate, hindering the user's understanding.
1: The terms and data practices are presented in clear, plain, accessible and easily comprehensible language that supports an informed decision by the user.","How does PayPal collect my personal information? We collect your personal information, for example, when you open an account or provide account information use your credit or debit card or give us your contact information use your PayPal and/or Xoom account to send or receive funds We also collect your personal information from others, such as credit bureaus, affiliates, or other companies.",1.0,PayPal,Transparency,"-1: The terms and policies are inaccessible, unclear, or not drafted in plain and intelligible language, contrary to the transparency requirement of Article 5 Directive 93/13.
0: Information is provided, but it is incomplete, dense, or difficult to navigate, hindering the user's understanding.
1: The terms and data practices are presented in clear, plain, accessible and easily comprehensible language that supports an informed decision by the user.",0,1
12643,The service reviews its privacy policy on a regular basis,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,"We’ll make changes to this privacy statement from time to time.
This helps us stay up to date with changes to our business and the most current laws.",15968.0,16117.0,158.0,PayPal,301,good,The service reviews its privacy policy on a regular basis,Users know the date the privacy policy was last updated and can thus infer the next time it will be reviewed. This gives users more certainty about how long they can trust the current policy to apply.,Notice of Changing Terms,"-1: Terms may change without any prior notice to the user, with changes taking effect immediately or continued use being deemed acceptance.
0: Users are notified of changes, but without sufficient lead time or a meaningful opportunity to review the changes and decide before they take effect.
1: Users receive clear, advance notice of changes with a reasonable period to review them and the ability to terminate the contract before the new terms apply.",We’ll make changes to this privacy statement from time to time. This helps us stay up to date with changes to our business and the most current laws.,1.0,PayPal,Notice of Changing Terms,"-1: Terms may change without any prior notice to the user, with changes taking effect immediately or continued use being deemed acceptance.
0: Users are notified of changes, but without sufficient lead time or a meaningful opportunity to review the changes and decide before they take effect.
1: Users receive clear, advance notice of changes with a reasonable period to review them and the ability to terminate the contract before the new terms apply.",-1,-1
12627,The service will only respond to government requests that are reasonable,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,"Courts, governments, regulators and law enforcement when accompanied by a subpoena or other legal documentation that requires PayPal or members of our corporate family to respond</li>
<li>People involved in a transaction, such as other users or merchants and their service providers.</li>",13968.0,14256.0,158.0,PayPal,393,good,The service will only respond to government requests that are reasonable, The Agreement explains they will disclose personal data about you if it is reasonably necessary to comply with applicable law and government requests.,Law and Government Requests,"-1: The service discloses user data to governments or law enforcement without requiring valid legal process, without notifying the user, and without any transparency reporting.
0: Disclosure is limited to valid legal requests, but the service provides no user notice and no transparency reporting on the requests it receives.
1: Disclosure is confined to valid legal process, with notice to the affected user wherever lawful, regular transparency reporting, and a commitment to challenge overbroad or unlawful requests.","Courts, governments, regulators and law enforcement when accompanied by a subpoena or other legal documentation that requires PayPal or members of our corporate family to respond People involved in a transaction, such as other users or merchants and their service providers.",1.0,PayPal,Law and Government Requests,"-1: The service discloses user data to governments or law enforcement without requiring valid legal process, without notifying the user, and without any transparency reporting.
0: Disclosure is limited to valid legal requests, but the service provides no user notice and no transparency reporting on the requests it receives.
1: Disclosure is confined to valid legal process, with notice to the affected user wherever lawful, regular transparency reporting, and a commitment to challenge overbroad or unlawful requests.",0,0
12618,This service receives your location through GPS coordinates,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,"6.
Geolocation data, for example:</p>
<ul>
<li>Global Positioning System (GPS) information when you give us permission through your device settings</li>
<li>IP-based geolocation</li>",8185.0,8367.0,158.0,PayPal,400,bad,This service receives your precise location through GPS coordinates,"Unless the service relies on Geo Location, this case is to be assigned to points that don't need your GPS coordinates to function properly.",Types of Information Collected,"-1: The categories of information collected are not disclosed, or collection is open-ended and excessive relative to what the service requires.
0: The categories of information collected are disclosed but only broadly or vaguely, or collection exceeds what is necessary for the service.
1: The categories of information collected are clearly and specifically disclosed and limited to what is necessary to provide the service.","6. Geolocation data, for example: Global Positioning System (GPS) information when you give us permission through your device settings IP-based geolocation",-1.0,PayPal,Types of Information Collected,"-1: The categories of information collected are not disclosed, or collection is open-ended and excessive relative to what the service requires.
0: The categories of information collected are disclosed but only broadly or vaguely, or collection exceeds what is necessary for the service.
1: The categories of information collected are clearly and specifically disclosed and limited to what is necessary to provide the service.",1,1
12615,Your profile is combined across various products,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,"If you use our services without creating or logging into an account, we’ll still collect personal data, which may include your payment information, device information, and location.
When you use our services without creating or logging into an account, we will use this information to process transactions, prevent fraud and comply with the law.
We may connect this information with your account, if you have one or if you create an account at a later date.</p>",6676.0,7137.0,158.0,PayPal,326,bad,Your profile is combined across various products,"When using multiple services from one same company, they can combine these (unrelated) information sources about you to build up a single richer user profile about you.",Anonymity,"-1: The service requires verified real-identity registration, prohibits pseudonymous use, and collects extensive identifying information.
0: Pseudonymous use is permitted, but some real-identity verification is required, or the data collected exceeds what is necessary to provide the service.
1: The service can be used anonymously or under a pseudonym with only minimal identifying data, reflecting the data minimisation principle of Article 5(1)(c) GDPR.","If you use our services without creating or logging into an account, we’ll still collect personal data, which may include your payment information, device information, and location. When you use our services without creating or logging into an account, we will use this information to process transactions, prevent fraud and comply with the law. We may connect this information with your account, if you have one or if you create an account at a later date.",-1.0,PayPal,Anonymity,"-1: The service requires verified real-identity registration, prohibits pseudonymous use, and collects extensive identifying information.
0: Pseudonymous use is permitted, but some real-identity verification is required, or the data collected exceeds what is necessary to provide the service.
1: The service can be used anonymously or under a pseudonym with only minimal identifying data, reflecting the data minimisation principle of Article 5(1)(c) GDPR.",0,0
12614,The service provides details about what kinds of personal information they collect,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,The personal data we collect,389.0,417.0,158.0,PayPal,228,good,Information is provided about what kind of information they collect,The Privacy Policy describes in detail the data collected through the website and through the services provided.,Transparency,"-1: The terms and policies are inaccessible, unclear, or not drafted in plain and intelligible language, contrary to the transparency requirement of Article 5 Directive 93/13.
0: Information is provided, but it is incomplete, dense, or difficult to navigate, hindering the user's understanding.
1: The terms and data practices are presented in clear, plain, accessible and easily comprehensible language that supports an informed decision by the user.",The personal data we collect,1.0,PayPal,Transparency,"-1: The terms and policies are inaccessible, unclear, or not drafted in plain and intelligible language, contrary to the transparency requirement of Article 5 Directive 93/13.
0: Information is provided, but it is incomplete, dense, or difficult to navigate, hindering the user's understanding.
1: The terms and data practices are presented in clear, plain, accessible and easily comprehensible language that supports an informed decision by the user.",1,1
12607,This service employs separate policies for different parts of the service,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,"This privacy statement only applies to the PayPal and Xoom services offered by PayPal.
To learn about our privacy practices for our other products or services, like Venmo or Braintree, visit the website and review the privacy statement for that product or service.</p>",1292.0,1560.0,158.0,PayPal,200,neutral,Separate policies are employed for different parts of the service,The user may need to read additional product-specific agreements depending on the way the service is used.,Transparency,"-1: The terms and policies are inaccessible, unclear, or not drafted in plain and intelligible language, contrary to the transparency requirement of Article 5 Directive 93/13.
0: Information is provided, but it is incomplete, dense, or difficult to navigate, hindering the user's understanding.
1: The terms and data practices are presented in clear, plain, accessible and easily comprehensible language that supports an informed decision by the user.","This privacy statement only applies to the PayPal and Xoom services offered by PayPal. To learn about our privacy practices for our other products or services, like Venmo or Braintree, visit the website and review the privacy statement for that product or service.",0.0,PayPal,Transparency,"-1: The terms and policies are inaccessible, unclear, or not drafted in plain and intelligible language, contrary to the transparency requirement of Article 5 Directive 93/13.
0: Information is provided, but it is incomplete, dense, or difficult to navigate, hindering the user's understanding.
1: The terms and data practices are presented in clear, plain, accessible and easily comprehensible language that supports an informed decision by the user.",1,1
11248,This service may use your personal information for marketing purposes,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Generated through the annotate view,"<li>Send you marketing information about our products and services.
We may use personal data to market about our partners, such as merchants.",11753.0,11894.0,158.0,PayPal,336,bad,Your personal data may be used for marketing purposes,"The service may use your personal data for marketing, such as sending you personalised offerings.",Advertising,"-1: Personal data is used for advertising, including profiling and targeting, without disclosure, a lawful basis, or any opt-out, and with heavy third-party involvement.
0: Targeted advertising is disclosed and some opt-out is offered, but it is enabled by default or relies on extensive sharing of personal data with third parties.
1: Advertising is non-targeted, or uses personal data only on the basis of informed opt-in consent with an easy opt-out, with minimal third-party involvement.","Send you marketing information about our products and services. We may use personal data to market about our partners, such as merchants.",-1.0,PayPal,Advertising,"-1: Personal data is used for advertising, including profiling and targeting, without disclosure, a lawful basis, or any opt-out, and with heavy third-party involvement.
0: Targeted advertising is disclosed and some opt-out is offered, but it is enabled by default or relies on extensive sharing of personal data with third parties.
1: Advertising is non-targeted, or uses personal data only on the basis of informed opt-in consent with an easy opt-out, with minimal third-party involvement.",0,-1
